;FE is set when a logic 0 is accepted as the stop bit. When BDH[SBNS] is set, then FE will set when a logic 0 is accepted for either of the two stop bits. FE does not set in the case of an overrun or while the LIN break detect feature is enabled (S2[LBKDE] = 1). FE inhibits further data reception until it is cleared. To clear FE, read S1 when FE is set and then read D. The last data in the receive buffer represents the data that was received with the frame error enabled. Framing errors are not supported when 7816E is set/enabled. However, if this flag is set, data is still not received in 7816 mode.
;0;No framing error detected.
;1;Framing error.
0 PF;Parity Error Flag
;PF is set when PE is set and the parity of the received data does not match its parity bit. The PF is not set in the case of an overrun condition. When PF is set, it indicates only that a dataword was received with parity error, unless the receive buffer has a depth of one. To clear PF, read S1 and then read D. S2[LBKDE] is disabled. Within the receive buffer structure the received dataword is tagged if it is received  with a parity error. This information is available by reading the ED register prior to reading the D register.
;0; No parity error detected since the last time this flag was cleared. If the receive buffer has a depth greater than 1, then there may be data in the receive buffer what was received with a parity error.
;1; At least one dataword was received with a parity error since the last time this flag was cleared.

UARTx_S2 field descriptions;
7 LBKDIF;LIN Break Detect Interrupt Flag
;LBKDIF is set when LBKDE is set and a LIN break character is detected on the receiver input. The LIN break characters are 11 consecutive logic 0s if C1[M] = 0 or 12 consecutive logic 0s if C1[M] = 1. LBKDIF is set after receiving the last LIN break character. LBKDIF is cleared by writing a 1 to it.
;0; No LIN break character detected.
;1; LIN break character detected.
6 RXEDGIF;RxD Pin Active Edge Interrupt Flag
;RXEDGIF is set when an active edge occurs on the RxD pin. The active edge is falling if RXINV = 0, and rising if RXINV=1. RXEDGIF is cleared by writing a 1 to it. See for additional details. RXEDGIF description
;NOTE: The active edge is detected only in two wire mode and on receiving data coming from the RxD pin.
;0; No active edge on the receive pin has occurred.
;1; An active edge on the receive pin has occurred.
5 MSBF;Most Significant Bit First
;Setting this field reverses the order of the bits that are transmitted and received on the wire. This field does not affect the polarity of the bits, the location of the parity bit, or the location of the start or stop bits.
;This field is automatically set when C7816[INIT] and C7816[ISO7816E] are enabled and an initial character is detected in T = 0 protocol mode.
;0;LSB (bit0) is the first bit that is transmitted following the start bit. Further, the first bit received after the start bit is identified as bit0.
;1;MSB (bit8, bit7 or bit6) is the first bit that is transmitted following the start bit, depending on the setting of C1[M] and C1[PE]. Further, the first bit received after the start bit is identified as bit8, bit7, or bit6, depending on the setting of C1[M] and C1[PE].
4 RXINV;Receive Data Inversion
;Setting this field reverses the polarity of the received data input. In NRZ format, a one is represented by a mark and a zero is represented by a space for normal polarity, and the opposite for inverted polarity. In IrDA format, a zero is represented by short high pulse in the middle of a bit time remaining idle low for a one for normal polarity. A zero is represented by a short low pulse in the middle of a bit time remaining idle high for a one for inverted polarity.This field is automatically set when C7816[INIT] and C7816[ISO7816E] are enabled and an initial character is detected in T = 0 protocol mode.
;NOTE: Setting RXINV inverts the RxD input for data bits, start and stop bits, break, and idle. When C7816[ISO7816E] is set/enabled, only the data bits and the parity bit are inverted.
;0;Receive data is not inverted.
;1;Receive data is inverted.
3 RWUID;Receive Wakeup Idle Detect
;When RWU is set and WAKE is cleared, this field controls whether the idle character that wakes the receiver sets S1[IDLE]. This field must be cleared when C7816[ISO7816E] is set/enabled.
;0;S1[IDLE] is not set upon detection of an idle character.
;1;S1[IDLE] is set upon detection of an idle character.
2 BRK13;Break Transmit Character Length
;Determines whether the transmit break character is 10, 11, or 12 bits long, or 13 or 14 bits long. See for the length of the break character for the different configurations. The detection of a framing error is not affected by this field. Transmitting break characters
;0;Break character is 10, 11, or 12 bits long.
;1;Break character is 13 or 14 bits long.
1 LBKDE;LIN Break Detection Enable
;Enables the LIN Break detection feature. While LBKDE is set, S1[RDRF], S1[NF], S1[FE], and S1[PF] are prevented from setting. When LBKDE is set, see Overrun operation. LBKDE must be cleared when C7816[ISO7816E] is set.
;0;Break character detection is disabled.
;1;Break character is detected at length of 11 bit times if C1[M] = 0 or 12 bits time if C1[M]=1.
0 RAF;Receiver Active Flag READ ONLY
;RAF is set when the UART receiver detects a logic 0 during the RT1 time period of the start bit search. RAF is cleared when the receiver detects an idle character when C7816[ISO7816E] is cleared/disabled. When C7816[ISO7816E] is enabled, the RAF is cleared if the C7816[TTYPE] = 0 expires or the C7816[TTYPE] = 1 expires.
;NOTE: In case C7816[ISO7816E] is set and C7816[TTYPE] = 0, it is possible to configure the guard time to 12. However, if a NACK is required to be transmitted, the data transfer actually takes 13 ETU with the 13th ETU slot being a inactive buffer. Therefore, in this situation, the RAF may deassert one ETU prior to actually being inactive.
;0;UART receiver idle/inactive waiting for a start bit.
;1;UART receiver active, RxD input not idle.

UARTx_C3 field descriptions;
7 R8;Received Bit 8 READ ONLY
;R8 is the ninth data bit received when the UART is configured for 9-bit data format, that is, if C1[M] = 1 or C4[M10] = 1. The R8 value corresponds to the current data value in the UARTx_D register. To read the 9th bit, read the value of UARTx_C3[R8], then read the UARTx_D register.
6 T8;Transmit Bit 8
;T8 is the ninth data bit transmitted when the UART is configured for 9-bit data format, that is, if C1[M] = 1 or C4[M10] = 1.
;NOTE: If the value of T8 is the same as in the previous transmission, T8 does not have to be rewritten. The same value is transmitted until T8 is rewritten. To correctly transmit the 9th bit, write UARTx_C3[T8] to the desired value, then write the UARTx_D register with the remaining data.
5 TXDIR;Transmitter Pin Data Direction in Single-Wire mode
;Determines whether the TXD pin is used as an input or output in the single-wire mode of operation. This field is relevant only to the single wire mode. When C7816[ISO7816E] is set/enabled and C7816[TTYPE] = 1, this field is automatically cleared after the requested block is transmitted. This condition is detected when TL7816[TLEN] = 0 and 4 additional characters are transmitted. Additionally, if C7816[ISO7816E] is set/enabled and C7816[TTYPE] = 0 and a NACK is being transmitted, the hardware automatically overrides this field as needed. In this situation, TXDIR does not reflect the temporary state associated with the NACK.
;0 ;TXD pin is an input in single wire mode.
;1; TXD pin is an output in single wire mode.
4 TXINV;Transmit Data Inversion.
;Setting this field reverses the polarity of the transmitted data output. In NRZ format, a one is represented by a mark and a zero is represented by a space for normal polarity, and the opposite for inverted polarity. In IrDA format, a zero is represented by short high pulse in the middle of a bit time remaining idle low for a one for normal polarity, and a zero is represented by short low pulse in the middle of a bit time remaining idle high for a one for inverted polarity.This field is automatically set when C7816[INIT] and C7816[ISO7816E] are enabled and an initial character is detected in T = 0 protocol mode.
;NOTE: Setting TXINV inverts all transmitted values, including idle, break, start, and stop bits. In loop mode, if TXINV is set, the receiver gets the transmit inversion bit when RXINV is disabled. When C7816[ISO7816E] is set/enabled then only the transmitted data bits and parity bit are inverted.
;0;Transmit data is not inverted.
;1;Transmit data is inverted.
3 ORIE;Overrun Error Interrupt Enable
;Enables the overrun error flag, S1[OR], to generate interrupt requests.
;0;OR interrupts are disabled.
;1;OR interrupt requests are enabled.
2 NEIE;Noise Error Interrupt Enable
;Enables the noise flag, S1[NF], to generate interrupt requests.
;0;NF interrupt requests are disabled.
;1;NF interrupt requests are enabled.
1 FEIE;Framing Error Interrupt Enable
;Enables the framing error flag, S1[FE], to generate interrupt requests.
;0;FE interrupt requests are disabled.
;1;FE interrupt requests are enabled.
0 PEIE;Parity Error Interrupt Enable
;Enables the parity error flag, S1[PF], to generate interrupt requests.
;0;PF interrupt requests are disabled.
;1;PF interrupt requests are enabled.

UARTx_D field descriptions;
RT;Reads return the contents of the read-only receive data register and writes go to the write-only transmit data register.
;RCFIFO[RXCOUNT] indicates the number of datawords that are in the receive FIFO/buffer. 

UARTx_MA1 field descriptions;
MA;Match Address

UARTx_MA2 field descriptions;
MA;Match Address

UARTx_C4 field descriptions;
7 MAEN1;Match Address Mode Enable 1
;See Match address operation for more information.
;0; All data received is transferred to the data buffer if MAEN2 is cleared.
;1; All data received with the most significant bit cleared, is discarded. All data received with the most significant bit set, is compared with contents of MA1 register. If no match occurs, the data is discarded. If match occurs, data is transferred to the data buffer. This field must be cleared when C7816[ISO7816E] is set/enabled.
6 MAEN2;Match Address Mode Enable 2
;See Match address operation for more information.
;0; All data received is transferred to the data buffer if MAEN1 is cleared.
;1; All data received with the most significant bit cleared, is discarded. All data received with the most significant bit set, is compared with contents of MA2 register. If no match occurs, the data is discarded. If a match occurs, data is transferred to the data buffer. This field must be cleared when C7816[ISO7816E] is set/enabled.
5 M10;10-bit Mode select
;Causes a tenth, non-memory mapped bit to be part of the serial transmission. This tenth bit is generated and interpreted as a parity bit. The M10 field does not affect the LIN send or detect break behavior. If M10 is set, then both C1[M] and C1[PE] must also be set. This field must be cleared when C7816[ISO7816E] is set/enabled.
;See Data format (non ISO-7816) for more information.
;0;The parity bit is the ninth bit in the serial transmission.
;1;The parity bit is the tenth bit in the serial transmission.
BRFA;Baud Rate Fine Adjust
;This bit field is used to add more timing resolution to the average baud frequency, in increments of 1/32. See Baud rate generation for more information.

UARTx_C5 field descriptions;
7 TDMAS;Transmitter DMA Select
;Configures the transmit data register empty flag, S1[TDRE], to generate interrupt or DMA requests if C2[TIE] is set.
;NOTE: •If C2[TIE] is cleared, TDRE DMA and TDRE interrupt request signals are not asserted when the TDRE flag is set, regardless of the state of TDMAS. •If C2[TIE] and TDMAS are both set, then C2[TCIE] must be cleared, and D must not be written unless a DMA request is being serviced.
;0;If C2[TIE] is set and the S1[TDRE] flag is set, the TDRE interrupt request signal is asserted to request interrupt service.
;1;If C2[TIE] is set and the S1[TDRE] flag is set, the TDRE DMA request signal is asserted to request a DMA transfer.
6 TCDMAS;Transmission Complete DMA Select
;Configures the transmission complete flag, S1[TC], to generate interrupt or DMA requests if C2[TCIE] is set.
;NOTE: • If C2[TCIE] is cleared, the TC DMA and TC interrupt request signals are not asserted when the S1[TC] flag is set, regardless of the state of TCDMAS.• If C2[TCIE] and TCDMAS are both set, then C2[TIE] must be cleared, and D must not be written unless a DMA request is being serviced.
;0;If C2[TCIE] is set and the S1[TC] flag is set, the TC interrupt request signal is asserted to request an interrupt service.
;1;If C2[TCIE] is set and the S1[TC] flag is set, the TC DMA request signal is asserted to request a DMA transfer.
5 RDMAS;Receiver Full DMA Select
;Configures the receiver data register full flag, S1[RDRF], to generate interrupt or DMA requests if C2[RIE] is set.
;NOTE: If C2[RIE] is cleared, and S1[RDRF] is set, the RDRF DMA and RDFR interrupt request signals are not asserted, regardless of the state of RDMAS.
;0;If C2[RIE] and S1[RDRF] are set, the RDFR interrupt request signal is asserted to request an interrupt service.
;1;If C2[RIE] and S1[RDRF] are set, the RDRF DMA request signal is asserted to request a DMA transfer.
4 ILDMAS;Idle Line DMA Select
;Configures the idle line flag, S1[IDLE], to generate interrupt or DMA requests if C2[ILIE] is set.
;If C2[ILIE] is cleared, and S1[IDLE] is set, the IDLE DMA and IDLE interrupt request signals are not asserted, regardless of the state of ILDMAS.
;0; If C2[ILIE] and S1[IDLE] are set, the IDLE interrupt request signal is asserted to request an interrupt service.
;1; If C2[ILIE] and S1[IDLE] are set, the IDLE DMA request signal is asserted to request a DMA transfer.
3 LBKDDMAS;LIN Break Detect DMA Select Bit
;Configures the LIN break detect flag, S2[LBKDIF], to generate interrupt or DMA requests if BDH[LBKDIE] is set.
;If C2[ILIE] is cleared, and S1[IDLE] is set, the IDLE DMA and IDLE interrupt request signals are not asserted, regardless of the state of ILDMAS.
;NOTE: If BDH[LBKDIE] is cleared, and S2[LBKDIF] is set, the LBKDIF DMA and LBKDIF interrupt signals are not asserted, regardless of the state of LBKDDMAS.
;0; If BDH[LBKDIE] and S2[LBKDIF] are set, the LBKDIF interrupt signal is asserted to request an interrupt service.
;1; If BDH[LBKDIE] and S2[LBKDIF] are set, the LBKDIF DMA request signal is asserted to request a DMA transfer.
2-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

UARTx_ED field descriptions;
7 NOISY;The current received dataword contained in D and C3[R8] was received with noise.
;0;The dataword was received without noise.
;1;The data was received with noise.
6 PARITYE;The current received dataword contained in D and C3[R8] was received with a parity error.
;0;The dataword was received without a parity error.
;1;The dataword was received with a parity error.
5-0 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.

UARTx_MODEM field descriptions,
7-4 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
3 RXRTSE;Receiver request-to-send enable
;Allows the RTS output to control the CTS input of the transmitting device to prevent receiver overrun.
;NOTE: Do not set both RXRTSE and TXRTSE.
;0;The receiver has no effect on RTS.
;1;RTS is deasserted if the number of characters in the receiver data register (FIFO) is equal to or greater than RWFIFO[RXWATER]. RTS is asserted when the number of characters in the receiver data register (FIFO) is less than RWFIFO[RXWATER]. See Hardware flow control"
2 TXRTSPOL;Transmitter request-to-send polarity
;Controls the polarity of the transmitter RTS. TXRTSPOL does not affect the polarity of the receiver RTS. RTS will remain negated in the active low state unless TXRTSE is set.
;0;Transmitter RTS is active low.
;1;Transmitter RTS is active high.
1 TXRTSE;Transmitter request-to-send enable
;Controls RTS before and after a transmission.
;0;The transmitter has no effect on RTS.
;1;When a character is placed into an empty transmitter data buffer , RTS asserts one bit time before the start bit is transmitted. RTS deasserts one bit time after all characters in the transmitter data buffer and shift register are completely sent, including the last stop bit. (FIFO)
0 TXCTSE;Transmitter clear-to-send enable
;TXCTSE controls the operation of the transmitter. TXCTSE can be set independently from the state of TXRTSE and RXRTSE.
;0 ;CTS has no effect on the transmitter.
;1 ;Enables clear-to-send operation. The transmitter checks the state of CTS each time it is ready to send a character. If CTS is asserted, the character is sent. If CTS is deasserted, the signal TXD remains in the mark state and transmission is delayed until CTS is asserted. Changes in CTS as a character is being sent do not affect its transmission.

UARTx_IR field descriptions;
7-3 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
2 IREN;Infrared enable
;Enables/disables the infrared modulation/demodulation.
;0;IR disabled.
;1;IR enabled.
TNP;Transmitter narrow pulse
;Enables whether the UART transmits a 1/16, 3/16, 1/32, or 1/4 narrow pulse.
;00;3/16.
;01;1/16.
;10;1/32.
;11;1/4.

UARTx_PFIFO field descriptions;
7 TXFE;Transmit FIFO Enable
;When this field is set, the built in FIFO structure for the transmit buffer is enabled. The size of the FIFO structure is indicated by TXFIFOSIZE. If this field is not set, the transmit buffer operates as a FIFO of depth one dataword regardless of the value in TXFIFOSIZE. Both C2[TE] and C2[RE] must be cleared prior to changing this field. Additionally, TXFLUSH and RXFLUSH commands must be issued immediately after changing this field.
;0;Transmit FIFO is not enabled. Buffer is depth 1. (Legacy support).
;1;Transmit FIFO is enabled. Buffer is depth indicated by TXFIFOSIZE.
6-4 TXFIFOSIZE;Transmit FIFO. Buffer Depth READ ONLY
;The maximum number of transmit datawords that can be stored in the transmit buffer. This field is read only.
;000;Transmit FIFO/Buffer depth = 1 dataword.
;001;Transmit FIFO/Buffer depth = 4 datawords.
;010;Transmit FIFO/Buffer depth = 8 datawords.
;011;Transmit FIFO/Buffer depth = 16 datawords.
;100;Transmit FIFO/Buffer depth = 32;datawords.
;101;Transmit FIFO/Buffer depth = 64 datawords.
;110;Transmit FIFO/Buffer depth = 128 datawords.
;111;Reserved.
3 RXFE;Receive FIFO Enable,
;When this field is set, the built in FIFO structure for the receive buffer is enabled. The size of the FIFO structure is indicated by the RXFIFOSIZE field. If this field is not set, the receive buffer operates as a FIFO of depth one dataword regardless of the value in RXFIFOSIZE. Both C2[TE] and C2[RE] must be cleared prior to changing this field. Additionally, TXFLUSH and RXFLUSH commands must be issued immediately after changing this field.
;0; Receive FIFO is not enabled. Buffer is depth 1. (Legacy support)
;1; Receive FIFO is enabled. Buffer is depth indicted by RXFIFOSIZE.
2-0 RXFIFOSIZE;Receive FIFO. Buffer Depth READ ONLY
;The maximum number of receive datawords that can be stored in the receive buffer before an overrun occurs. This field is read only.
;000; Receive FIFO/Buffer depth = 1 dataword.
;001; Receive FIFO/Buffer depth = 4 datawords.
;010; Receive FIFO/Buffer depth = 8 datawords.
;011; Receive FIFO/Buffer depth = 16 datawords.
;100; Receive FIFO/Buffer depth = 32;datawords.
;101; Receive FIFO/Buffer depth = 64 datawords.
;110; Receive FIFO/Buffer depth = 128 datawords.
;111; Reserved.

UARTx_CFIFO field descriptions;
7 TXFLUSH;Transmit FIFO/Buffer Flush
;Writing to this field causes all data that is stored in the transmit FIFO/buffer to be flushed. This does not affect data that is in the transmit shift register.
;0; No flush operation occurs.
;1; All data in the transmit FIFO/Buffer is cleared out.
6 RXFLUSH;Receive FIFO/Buffer Flush,
;Writing to this field causes all data that is stored in the receive FIFO/buffer to be flushed. This does not affect data that is in the receive shift register.
;0; No flush operation occurs.
;1; All data in the receive FIFO/buffer is cleared out.
5-3 Reserved;This field is reserved. READ ONLY
;This read-only field is reserved and always has the value 0.
2 RXOFE;Receive FIFO Overflow Interrupt Enable,
;When this field is set, the RXOF flag generates an interrupt to the host.
;0; RXOF flag does not generate an interrupt to the host.
;1; RXOF flag generates an interrupt to the host.
1 TXOFE;Transmit FIFO Overflow Interrupt Enable
;When this field is set, the TXOF flag generates an interrupt to the host.
;0; TXOF flag does not generate an interrupt to the host.
;1; TXOF flag generates an interrupt to the host.
0 RXUFE;Receive FIFO Underflow Interrupt Enable,
;When this field is set, the RXUF flag generates an interrupt to the host.
;0 ;RXUF flag does not generate an interrupt to the host.
;1; RXUF flag generates an interrupt to the host.

UARTx_SFIFO field descriptions;
7 TXEMPT;Transmit Buffer/FIFO Empty READ ONLY
;Asserts when there is no data in the Transmit FIFO/buffer. This field does not take into account data that is in the transmit shift register.
;0;Transmit buffer is not empty.
;1;Transmit buffer is empty.
6 RXEMPT;Receive Buffer/FIFO Empty READ ONLY
;Asserts when there is no data in the receive FIFO/Buffer. This field does not take into account data that is in the receive shift register.
;0;Receive buffer is not empty.
;1;Receive buffer is empty.
5-3 Reserved;This field is reserved. READ ONLY
;This read-only field is reserved and always has the value 0.
2 RXOF;Receiver Buffer Overflow Flag
;Indicates that more data has been written to the receive buffer than it can hold. This field will assert regardless of the value of CFIFO[RXOFE]. However, an interrupt will be issued to the host only if CFIFO[RXOFE] is set. This flag is cleared by writing a 1.
;0;No receive buffer overflow has occurred since the last time the flag was cleared.
;1;At least one receive buffer overflow has occurred since the last time the flag was cleared.
1 TXOF;Transmitter Buffer Overflow Flag
;Indicates that more data has been written to the transmit buffer than it can hold. This field will assert regardless of the value of CFIFO[TXOFE]. However, an interrupt will be issued to the host only if CFIFO[TXOFE] is set. This flag is cleared by writing a 1.
;0;No transmit buffer overflow has occurred since the last time the flag was cleared.
;1;At least one transmit buffer overflow has occurred since the last time the flag was cleared.
0 RXUF;Receiver Buffer Underflow Flag
;Indicates that more data has been read from the receive buffer than was present. This field will assert regardless of the value of CFIFO[RXUFE]. However, an interrupt will be issued to the host only if CFIFO[RXUFE] is set. This flag is cleared by writing a 1.
;0; No receive buffer underflow has occurred since the last time the flag was cleared.
;1; At least one receive buffer underflow has occurred since the last time the flag was cleared.

UARTx_TWFIFO field descriptions;
TXWATER;Transmit Watermark
;When the number of datawords in the transmit FIFO/buffer is equal to or less than the value in this register field, an interrupt via S1[TDRE] or a DMA request via C5[TDMAS] is generated as determined by C5[TDMAS] and C2[TIE]. For proper operation, the value in TXWATER must be set to be less than the size of the transmit buffer/FIFO size as indicated by PFIFO[TXFIFOSIZE] and PFIFO[TXFE].

UARTx_TCFIFO field descriptions;
TXCOUNT;Transmit Counter
;The value in this register indicates the number of datawords that are in the transmit FIFO/buffer. If a dataword is being transmitted, that is, in the transmit shift register, it is not included in the count. This value may be used in conjunction with PFIFO[TXFIFOSIZE] to calculate how much room is left in the transmit FIFO/buffer.

UARTx_RWFIFO field descriptions;
RXWATER;Receive Watermark
;When the number of datawords in the receive FIFO/buffer is equal to or greater than the value in this register field, an interrupt via S1[RDRF] or a DMA request via C5[RDMAS] is generated as determined by C5[RDMAS] and C2[RIE]. For proper operation, the value in RXWATER must be set to be less than the receive FIFO/buffer size as indicated by PFIFO[RXFIFOSIZE] and PFIFO[RXFE] and must be greater than 0.

UARTx_RCFIFO field descriptions;
RXCOUNT;Receive Counter
;The value in this register indicates the number of datawords that are in the receive FIFO/buffer. If a dataword is being received, that is, in the receive shift register, it is not included in the count. This value may be used in conjunction with PFIFO[RXFIFOSIZE] to calculate how much room is left in the receive FIFO/buffer.

UARTx_C7816 field descriptions;
7-5 Reserved;This field is reserved.
;This read-only field is reserved and always has the value 0.
4 ONACK;Generate NACK on Overflow
;When this field is set, the receiver automatically generates a NACK response if a receive buffer overrun occurs, as indicated by S1[OR]. In many systems, this results in the transmitter resending the packet that overflowed until the retransmit threshold for that transmitter is reached. A NACK is generated only if TTYPE=0. This field operates independently of ANACK. See . Overrun NACK considerations
;0;The received data does not generate a NACK when the receipt of the data results in an overflow event.
;1;If the receiver buffer overflows, a NACK is automatically sent on a received character.
3 ANACK;Generate NACK on Error
;When this field is set, the receiver automatically generates a NACK response if a parity error occurs or if INIT is set and an invalid initial character is detected. A NACK is generated only if TTYPE = 0. If ANACK is set, the UART attempts to retransmit the data indefinitely. To stop retransmission attempts, clear C2[TE] or ISO_7816E and do not set until S1[TC] sets C2[TE] again.
;0;No NACK is automatically generated.
;1;A NACK is automatically generated if a parity error is detected or if an invalid initial character is detected.
2 INIT;Detect Initial Character
;When this field is set, all received characters are searched for a valid initial character. If an invalid initial character is identified, and ANACK is set, a NACK is sent. All received data is discarded and error flags blocked (S1[NF], S1[OR], S1[FE], S1[PF], IS7816[WT], IS7816[CWT], IS7816[BWT], IS7816[GTV]) until a valid initial character is detected. Upon detecting a valid initial character, the configuration values S2[MSBF], C3[TXINV], and S2[RXINV] are automatically updated to reflect the initial character that was received. The actual INIT data value is not stored in the receive buffer. Additionally, upon detection of a valid initial character, IS7816[INITD] is set and an interrupt issued as programmed by IE7816[INITDE]. When a valid initial character is detected, INIT is automatically cleared. This Initial Character Detect feature is supported only in T = 0 protocol mode.
;0;Normal operating mode. Receiver does not seek to identify initial character.
;1;Receiver searches for initial character.
1 TTYPE;Transfer Type
;Indicates the transfer protocol being used.
;See ISO-7816 / smartcard support for more details.
;0;T = 0 per the ISO-7816 specification.
;1;T = 1 per the ISO-7816 specification.
0 ISO_7816E;ISO-7816 Functionality Enabled
;Indicates that the UART is operating according to the ISO-7816 protocol.
;NOTE: This field must be modified only when no transmit or receive is occurring. If this field is changed during a data transfer, the data being transmitted or received may be transferred incorrectly.
;0;ISO-7816 functionality is turned off/not enabled.
;1;ISO-7816 functionality is turned on/enabled.

UARTx_IE7816 field descriptions;
7 WTE;Wait Timer Interrupt Enable
;0; The assertion of IS7816[WT] does not result in the generation of an interrupt.
;1; The assertion of IS7816[WT] results in the generation of an interrupt.
6 CWTE;Character Wait Timer Interrupt Enable
;0; The assertion of IS7816[CWT] does not result in the generation of an interrupt.
;1; The assertion of IS7816[CWT] results in the generation of an interrupt.
5 BWTE;Block Wait Timer Interrupt Enable
;0; The assertion of IS7816[BWT] does not result in the generation of an interrupt.
;1; The assertion of IS7816[BWT] results in the generation of an interrupt.
4 INITDE;Initial Character Detected Interrupt Enable
;0; The assertion of IS7816[INITD] does not result in the generation of an interrupt.
;1; The assertion of IS7816[INITD] results in the generation of an interrupt.
3 Reserved;This field is reserved. READ ONLY
;This read-only field is reserved and always has the value 0.
2 GTVE;Guard Timer Violated Interrupt Enable
;0; The assertion of IS7816[GTV] does not result in the generation of an interrupt.
;1; The assertion of IS7816[GTV] results in the generation of an interrupt.
1 TXTE;Transmit Threshold Exceeded Interrupt Enable
;0; The assertion of IS7816[TXT] does not result in the generation of an interrupt.
;1; The assertion of IS7816[TXT] results in the generation of an interrupt.
0 RXTE;Receive Threshold Exceeded Interrupt Enable
;0; The assertion of IS7816[RXT] does not result in the generation of an interrupt.
;1; The assertion of IS7816[RXT] results in the generation of an interrupt.

UARTx_IS7816 field descriptions;
7 WT;Wait Timer Interrupt
;Indicates that the wait time, the time between the leading edge of a character being transmitted and the leading edge of the next response character, has exceeded the programmed value. This flag asserts only when C7816[TTYPE] = 0. This interrupt is cleared by writing 1.
;0; Wait time (WT) has not been violated.
;1; Wait time (WT) has been violated.
6 CWT;Character Wait Timer Interrupt
;Indicates that the character wait time, the time between the leading edges of two consecutive characters in a block, has exceeded the programmed value. This flag asserts only when C7816[TTYPE] = 1. This interrupt is cleared by writing 1.
;0; Character wait time (CWT) has not been violated.
;1; Character wait time (CWT) has been violated.
5 BWT;Block Wait Timer Interrupt
;Indicates that the block wait time, the time between the leading edge of first received character of a block and the leading edge of the last character the previously transmitted block, has exceeded the programmed value. This flag asserts only when C7816[TTYPE] = 1.This interrupt is cleared by writing 1.
;0; Block wait time (BWT) has not been violated.
;1; Block wait time (BWT) has been violated.
4 INITD;Initial Character Detected Interrupt,
;Indicates that a valid initial character is received. This interrupt is cleared by writing 1.
;0;A valid initial character has not been received.
;1;A valid initial character has been received.
3 Reserved;This field is reserved. READ ONLY
;This read-only field is reserved and always has the value 0.
2 GTV;Guard Timer Violated Interrupt
;Indicates that one or more of the character guard time, block guard time, or guard time are violated. This interrupt is cleared by writing 1.
;0;A guard time (GT, CGT, or BGT) has not been violated.
;1;A guard time (GT, CGT, or BGT) has been violated.
1 TXT;Transmit Threshold Exceeded Interrupt
;Indicates that the transmit NACK threshold has been exceeded as indicated by ET7816[TXTHRESHOLD]. Regardless of whether this flag is set, the UART continues to retransmit indefinitely. This flag asserts only when C7816[TTYPE] = 0. If 7816E is cleared/disabled, ANACK is cleared/disabled, C2[TE] is cleared/ disabled, C7816[TTYPE] = 1, or packet is transferred without receiving a NACK, the internal NACK detection counter is cleared and the count restarts from zero on the next received NACK. This interrupt is cleared by writing 1.
;0;The number of retries and corresponding NACKS does not exceed the value in ET7816[TXTHRESHOLD].
;1;The number of retries and corresponding NACKS exceeds the value in ET7816[TXTHRESHOLD].
0 RXT;Receive Threshold Exceeded Interrupt
;Indicates that there are more than ET7816[RXTHRESHOLD] consecutive NACKS generated in response to parity errors on received data. This flag requires ANACK to be set. Additionally, this flag asserts only when C7816[TTYPE] = 0. Clearing this field also resets the counter keeping track of consecutive NACKS. The UART will continue to attempt to receive data regardless of whether this flag is set. If 7816E is cleared/disabled, RE is cleared/disabled, C7816[TTYPE] = 1, or packet is received without needing to issue a NACK, the internal NACK detection counter is cleared and the count restarts from zero on the next transmitted NACK. This interrupt is cleared by writing 1.
;0;The number of consecutive NACKS generated as a result of parity errors and buffer overruns is less than or equal to the value in ET7816[RXTHRESHOLD].
;1;The number of consecutive NACKS generated as a result of parity errors and buffer overruns is greater than the value in ET7816[RXTHRESHOLD].

UARTx_WP7816T0 field descriptions;
7-0 WI;Wait Time Multiplier (C7816[TTYPE] = 1)
;Used to calculate the value used for the BWT counter. It represents a value between 0 and 255. This value is used only when C7816[TTYPE] = 1. See Wait time and guard time parameters.

UARTx_WP7816T1 field descriptions;
7-4 CWI;Character Wait Time Integer (C7816[TTYPE] = 1)
;Used to calculate the value used for the CWT counter. It represents a value between 0 and 15. This value is used only when C7816[TTYPE] = 1. See Wait time and guard time parameters .
3-0 BWI;Block Wait Time Integer(C7816[TTYPE] = 1)
;Used to calculate the value used for the BWT counter. It represent a value between 0 and 15. This value is used only when C7816[TTYPE] = 1. See Wait time and guard time parameters .

UARTx_WN7816 field descriptions;
GTN;Guard Band N
;Defines a parameter used in the calculation of GT, CGT, and BGT counters. The value represents an integer number between 0 and 255. See Wait time and guard time parameters.

UARTx_WF7816 field descriptions;
GTFD; FD Multiplier
;Used as another multiplier in the calculation of BWT. This value represents a number between 1 and 255. The value of 0 is invalid. This value is not used in baud rate generation. See Wait time and guard time parameters and Baud rate generation .

UARTx_ET7816 field descriptions;
7-4 TXTHRESHOLD;Transmit NACK Threshold
